captive_time,div_time,div_time_dom,div_time_scot,mig_rate_captive,mig_rate_scot,mig_length_scot,pop_size_captive,pop_size_domestic_1,pop_size_lyb_1,pop_size_lyb_2,pop_size_scot_1,pop_size_eu_1,pop_size_eu_2,mutation_rate,recombination_rate
17.715094,89207.695,4732.59,3986.1487,0.038457822,0.041626543,13.508779,95.92683,396599.88,4335.9077,63076.348,2796.8013,23928.799,35125.93,1.28E-08,1.21E-08
14.458828,116329.13,3251.1108,3223.6882,0.03141872,0.07037767,6.3334174,73.98858,183609.83,3628.2805,120201.664,6398.1455,5415.116,52385.664,8.18E-09,1.58E-08
8.205002,58326.91,3067.0073,3972.5056,0.010220593,0.029499486,16.294456,98.75766,157857.97,2965.394,45629.453,1312.1082,44331.11,18098.857,2.09E-08,1.20E-08
47.917683,132235.58,3528.206,2488.5005,0.040218633,0.03394824,16.030987,49.29838,208985.08,3905.1333,218428.77,2043.6619,17047.928,41517.375,9.80E-09,1.15E-08
13.653675,51810.77,4657.5293,1645.5992,0.06123044,0.048250165,8.099589,57.97818,384334,4517.316,68796.445,2573.6423,4323.9697,17683.88,2.10E-08,1.15E-08
25.905445,128321.71,7683.1143,2189.849,0.02304113,0.033413507,13.512901,49.568565,213351.98,7083.412,83144.77,2284.0132,15174.937,55361.695,8.98E-09,1.06E-08
17.300278,120283.88,2484.166,4226.67,0.07063744,0.062608376,9.481726,69.30997,107122.56,2437.3218,98317.03,2152.3486,51697.4,40914.07,9.93E-09,2.00E-08
24.44452,133902.95,5482.837,1899.6431,0.0699231,0.058420658,7.8147583,241.34776,649635.5,5744.342,178948.84,1083.8953,31624.447,40999.61,9.80E-09,1.34E-08
19.74383,155529.06,7364.0024,2183.4148,0.023864774,0.057448883,11.165814,183.68616,222184.86,7553.294,194661.97,2797.6455,4115.378,78185.914,6.07E-09,1.05E-08
34.179565,112548.1,4981.308,2446.825,0.039833497,0.028638242,17.973465,46.00647,61380.004,5506.448,127483.96,4960.828,8501.4795,55466.812,8.47E-09,1.29E-08
39.637398,99877.016,3826.2861,2526.8933,0.036728952,0.061085884,8.203725,37.201454,121082.04,3734.8037,89443.16,2138.1382,9093.025,38145.71,1.11E-08,1.44E-08
32.372066,62359.023,2798.8213,1434.9115,0.025829658,0.027068418,15.33657,61.194977,123969.375,3068.801,105255.4,3385.256,1978.2751,22628.3,1.79E-08,1.13E-08
20.646955,89413.56,3151.8748,2784.8723,0.110964864,0.057604294,8.287351,97.74729,106301.695,3501.5405,126174.53,2585.522,117699.59,27999.355,1.39E-08,1.70E-08
32.786392,106143.266,7892.2886,3224.383,0.07259231,0.09150394,7.921205,168.13461,311201,8973.24,170873.92,1809.5079,29463.398,40000.58,1.11E-08,1.33E-08
18.425406,95884.95,4725.838,1407.7443,0.08827376,0.053678144,8.86207,195.11174,106439.26,4849.5303,78224.84,386.427,19117.389,33398.125,1.20E-08,2.03E-08
13.606338,102893.97,3984.7688,3247.8318,0.06515853,0.059169125,8.60415,191.5385,126013.64,3860.458,120191.8,3910.3284,7194.7397,53848.89,8.62E-09,1.23E-08
15.045596,117747.54,3970.1726,3004.481,0.009844395,0.06716251,7.994692,173.09978,104413.99,3823.3247,132448.61,2954.0557,19086.074,42414.184,1.01E-08,1.27E-08
53.33405,88053.03,4847.491,2086.325,0.026496377,0.029138936,18.081057,78.30578,217818.02,5061.625,96082.945,2161.7468,7667.399,34122.676,1.20E-08,1.36E-08
8.243131,85330.26,2800.0317,2623.5334,0.032506064,0.053596552,11.400509,78.90779,115518.234,2750.3533,123570.055,2876.6858,11157.829,25843.139,1.46E-08,1.17E-08
20.203884,77322.27,2934.1616,2195.563,0.012815609,0.04373978,10.532437,110.7313,143966.19,3082.1228,78980.22,2711.6848,18172.033,30396.467,1.40E-08,1.09E-08
20.58014,88606.05,4442.5547,2797.4854,0.06563644,0.04472066,11.94627,55.95619,201209.3,4191.8984,113966.586,1622.8746,19055.482,21733.236,1.57E-08,1.12E-08
28.203918,76528.44,4116.2334,3694.3486,0.056026537,0.0748394,5.586504,202.39903,156301.83,3692.3442,65505.887,2678.2852,30329.951,35372.098,1.38E-08,1.42E-08
9.554027,107955.12,3896.313,1522.255,0.01643152,0.06102682,7.704739,73.088554,464554.78,4217.4614,150575.4,3914.227,9098.812,36108.266,1.16E-08,2.03E-08
40.796654,104754.8,5519.04,1933.8081,0.09287905,0.06434477,5.3111944,181.57056,332441.16,6360.007,117795.055,25983.41,740.48474,149812.11,4.41E-09,1.32E-08
11.805241,91582.23,2801.3403,3560.2927,0.016093893,0.03012252,15.489075,91.18938,179279.05,3016.3726,88026.164,1910.914,31606.115,32288.93,1.33E-08,1.19E-08
15.067203,72402.62,4421.999,2493.3145,0.051937964,0.05661732,7.256165,272.1213,260259.33,4964.8506,132922.77,6558.8926,989.50836,46286.523,1.08E-08,9.28E-09
18.679956,105981.625,3282.9648,2358.305,0.038903426,0.036133394,15.395402,83.13367,103786.75,2906.308,132202.16,1788.9662,21028.787,34554.055,1.15E-08,1.85E-08
21.074354,120176.22,3347.681,3549.962,0.024711784,0.072174154,9.772434,152.92116,282667.84,3365.1384,107282.97,2202.0774,49947.438,40119.32,1.01E-08,1.09E-08
40.22594,83247.6,4094.176,2057.9812,0.030212585,0.040563945,10.858193,46.00564,172802.27,4002.2651,99285.46,4092.6577,6390.986,36353.62,1.23E-08,1.07E-08
40.04881,67895.875,4139.1514,2326.8088,0.03168645,0.042119414,11.955969,76.572624,233935.45,3789.0586,78213.28,2862.929,6444.0415,26991.998,1.69E-08,1.43E-08
52.861835,103613.19,6128.656,2914.003,0.026310716,0.041451078,15.02383,78.337906,172110.33,5525.3276,93174.04,2014.5391,36480.453,41309.984,1.09E-08,1.32E-08
9.267359,76732.25,2471.1042,2789.5117,0.038313843,0.03752611,17.632765,26.49034,175392.47,2783.737,96198.195,2190.153,65604.23,22576.18,1.85E-08,1.38E-08
22.009418,85626.984,5015.5195,1981.5248,0.03313719,0.049280446,6.6258206,103.998924,82251.695,5509.401,111662.016,3216.0603,1663.8962,43296.082,1.07E-08,1.27E-08
38.650112,68226.51,6709.1646,2763.8022,0.07702279,0.02688021,22.689978,89.80409,446631.9,6428.6655,60432.316,1713.3218,24893.527,25391.236,1.70E-08,1.01E-08
38.514458,88662.42,7162.884,1741.9451,0.03011259,0.03801336,12.627817,292.69388,301679.88,7141.916,78479.195,1262.128,34466.28,31802.89,1.43E-08,1.56E-08
31.638268,87507.3,3036.4895,2829.8298,0.07127508,0.056504227,8.209592,72.41538,144803.92,3039.6274,87687.58,1530.2241,13824.661,33118.28,1.35E-08,1.25E-08
14.057218,76676.58,3131.8057,2226.0308,0.050764106,0.044725887,15.158098,158.58812,179668.94,3082.014,71525.125,1437.3467,17566.857,31981.395,1.46E-08,1.22E-08
12.988207,77501.59,4683.975,2850.7056,0.06355865,0.07631746,5.6014657,150.41873,130658.48,5389.8345,85169.76,2233.8557,21935.719,22103.441,1.54E-08,1.55E-08
16.608091,86371.016,5830.207,1864.206,0.022814931,0.04883851,12.489598,44.71764,238057.88,5506.1226,86880.57,1879.5808,5968.2954,32771.047,1.37E-08,1.38E-08
15.870905,125531.81,3262.1733,3495.895,0.03600271,0.046222996,11.187674,179.8401,151893.64,3161.026,173740.17,2876.0042,17809.324,37307.188,1.05E-08,2.17E-08
23.4286,90115.875,8779.882,3240.3574,0.031024985,0.031651445,18.654081,66.86536,560889.3,8476.764,90349.94,5301.7656,24327.77,32423.559,1.41E-08,1.61E-08
11.963329,51330.76,3024.5361,1993.9554,0.019589774,0.048681654,10.003307,93.41448,262409.88,3467.942,67068.14,1598.7517,12128.782,15380.384,2.45E-08,1.56E-08
28.210737,110578.24,2622.419,2576.0671,0.022972662,0.05819856,9.07767,50.896782,85567.06,2567.5024,108298.4,3617.6628,10571.86,39712.27,1.06E-08,1.00E-08
24.16704,107457.97,7133.2095,2669.97,0.025095792,0.033225156,13.231162,149.63374,310401.9,6302.1475,146538.62,2200.2312,8723.645,42351.332,1.09E-08,1.85E-08
26.10484,95482.26,3396.03,4174.803,0.08033234,0.06505777,8.764574,79.65718,249352.39,3496.5283,87054.32,7224.4424,18653.957,36340.41,1.20E-08,8.89E-09
27.654392,66118.64,2545.1484,4195.4697,0.018216955,0.036171667,17.714495,222.5062,137810.3,2189.208,117353.72,5633.6284,9994.986,21294.268,1.97E-08,9.27E-09
11.325018,95988.61,3687.2139,3022.1804,0.048768405,0.031975236,16.781145,123.377525,125056.95,3666.585,88044.13,8635.235,2884.4436,50615.258,9.60E-09,9.86E-09
13.433026,69734.04,4442.593,3355.4124,0.08723082,0.08657885,5.3681154,70.7645,370552.38,4171.9814,102203.22,2039.8115,35520.87,20117.812,1.83E-08,1.38E-08
21.007072,103742.32,3066.0981,2633.2966,0.026385268,0.05178017,10.122845,53.672737,108198.16,3137.8147,157086.66,2933.8538,43878.027,34344.91,1.11E-08,1.34E-08
17.680532,73532.195,8543.305,3508.2622,0.038837694,0.048292674,9.339758,232.79132,176780.4,8325.6455,77465.68,2086.7976,30564.8,29178.88,1.53E-08,1.32E-08
31.417118,71808.414,7341.4585,3255.6094,0.05276835,0.04190569,13.347602,95.91321,417577.94,7389.9204,51757.137,1900.5383,49707.656,29292.996,1.64E-08,1.86E-08
22.171772,97011.14,5666.075,4514.917,0.025180336,0.027448919,20.466093,39.05212,378905.88,5385.1226,103219.28,2908.6692,56978.645,33879.97,1.24E-08,9.55E-09
27.454412,120392.33,3855.1821,1816.241,0.07810606,0.059211947,10.045547,84.203186,219591.5,3758.0344,89161.26,994.9888,58922.11,44918.004,8.97E-09,1.92E-08
23.1929,121046.125,4164.941,3060.3462,0.009331403,0.03775701,18.88951,92.91427,223352.69,4239.605,136294.81,1914.3068,21029.611,35163,9.84E-09,1.69E-08
27.07821,74553.17,7481.2524,1425.6587,0.032151546,0.047547176,13.574936,110.19814,208061.16,7471.2637,52241.535,818.68726,34482.98,31110.354,1.58E-08,2.10E-08
66.54106,92119.63,3053.3347,3590.7732,0.042248227,0.014247254,42.918385,57.2482,193020.61,3182.5142,69309.19,3087.7097,34764.473,43707.88,1.22E-08,1.38E-08
43.874424,104808.66,4545.448,3673.8022,0.047549102,0.052457307,8.838161,47.84061,164932.31,4490.3037,96221.68,4478.385,11292.003,53737.21,9.27E-09,1.08E-08
8.379913,121074.31,6454.467,3261.657,0.007898781,0.023580128,22.46998,239.59535,97168.36,6607.776,131286.25,3729.927,9968.808,52389.816,8.18E-09,1.00E-08
9.502412,83276.82,4045.081,1894.309,0.014148329,0.072325826,8.036077,280.0392,126275.88,4280.4463,56634.742,1781.9562,35815.617,36354.21,1.23E-08,1.50E-08
9.847002,86757.95,2943.4387,3305.9285,0.068038754,0.054968882,10.793392,99.36749,116777.53,2711.7456,70533.17,2292.2058,24256.486,31083.69,1.36E-08,1.35E-08
14.223848,121831.46,5004.736,3907.7932,0.017261747,0.051805872,10.890892,41.81148,223878.56,4932.0195,120710.9,1158.4357,99926.46,36948.156,1.06E-08,1.20E-08
10.23088,50118.066,6603.1206,3336.5283,0.043745484,0.04107887,18.836967,159.81532,157797.45,6207.3184,83440.11,1802.8492,55704.19,13681.54,2.62E-08,1.22E-08
10.318291,101380.5,8202.394,2255.981,0.07970903,0.08044532,6.782788,73.50538,631431.25,7774.7993,93952.914,1974.3002,17703.152,37752.75,1.18E-08,1.40E-08
15.038865,122791.21,6320.253,1755.1177,0.037696205,0.033973597,17.796251,83.270584,165096.6,7809.771,149638.61,1206.7745,23884.182,44586.52,9.84E-09,1.86E-08
38.66882,53048.18,6181.6445,3802.4163,0.055717874,0.021519296,23.05052,185.16718,195715.77,6697.1533,54071.562,1684.0872,66585.82,18603.947,2.23E-08,8.76E-09
11.207967,90623.06,3067.8296,2874.91,0.047038585,0.069297545,6.8928547,33.015396,309638.2,3224.0386,81206.336,2967.025,5839.7676,36831.85,1.27E-08,1.25E-08
32.69463,80773.8,7258.779,4727.569,0.037244365,0.034171134,14.987557,83.41082,167026.95,7958.84,122146.27,1531.3663,151089.22,20717.225,1.56E-08,7.85E-09
59.304996,90769.234,3902.2703,2109.6067,0.034741417,0.05071697,8.95285,83.682076,89017.17,3540.1106,116095.836,4400.9805,4730.41,31428.03,1.15E-08,1.01E-08
19.063889,105803.49,3874.976,2559.0017,0.048569873,0.02267969,18.918247,52.112823,120333.33,4155.463,90678.56,2773.8909,33461.152,40823.883,1.18E-08,1.39E-08
15.781445,81035.21,4685.427,4932.6733,0.04520891,0.05282285,8.432724,134.01288,299807.84,4287.637,85493.98,5744.26,13121.245,26383.33,1.56E-08,8.65E-09
15.59158,97998.195,3851.7754,4162.6025,0.025909858,0.05120812,13.858177,101.57647,237495.7,3924.8318,92205.42,4539.059,72705.96,34022.008,1.24E-08,1.05E-08
46.429295,53068.98,4622.355,3950.6267,0.02805324,0.0436399,13.743876,72.35467,118674.89,4675.6426,52877.965,2676.0789,19904.15,16789.596,2.09E-08,1.27E-08
19.193144,92114.27,3905.282,3514.8296,0.050482295,0.071339995,6.5283637,63.033344,428632.5,3680.3953,86999.305,10477.443,12499.584,33034.344,1.33E-08,1.32E-08
12.818409,63431.832,6143.4434,4013.571,0.02246932,0.056209978,9.125593,131.55237,293219.4,5511.786,73084.13,7266.5786,7688.457,22470.068,1.71E-08,1.22E-08
27.325397,87318.06,4604.8,1947.6049,0.018791804,0.047348164,9.823939,156.8374,194185.1,4685.8203,102954.62,3473.9302,3927.6404,29731.688,1.35E-08,1.09E-08
28.391481,94333.33,3349.9836,2808.571,0.059073683,0.04764288,10.464997,30.221415,323708.03,3055.9187,86431.164,4523.334,32902.387,34344.383,1.24E-08,6.43E-09
13.027276,93735.53,2776.9956,3453.9048,0.052609473,0.04796887,10.005061,141.37494,563565.44,2985.5667,68986.98,3770.5127,23087.326,35862.44,1.31E-08,1.33E-08
15.994688,113599.164,5227.121,1685.149,0.0663496,0.058514416,8.023889,336.70935,247785.69,5394.046,158246.1,718.27527,6808.55,33563.87,1.02E-08,1.13E-08
17.22981,90769.41,4325.178,4037.9314,0.042667326,0.040756166,9.405943,144.50378,297944.62,4887.4443,123800.08,2376.2595,89818.92,25731.932,1.55E-08,1.24E-08
23.734766,83965.516,6745.31,3661.6543,0.020680342,0.027531456,13.959801,54.446957,259617.78,6556.967,81942.74,2666.447,25060.836,25106.098,1.55E-08,1.39E-08
22.219818,79669.234,5507.719,3605.3325,0.12586042,0.057486523,10.165574,35.049107,217109.77,5823.594,78794.55,2944.7454,24984.998,27224.54,1.53E-08,1.11E-08
5.8738117,63792.37,3705.637,4240.1987,0.050765313,0.054774377,8.751482,100.15209,337882.5,3187.5383,76020.84,5771.6494,22063.32,23559.729,1.81E-08,9.72E-09
6.3907037,85817.54,4375.636,2569.081,0.024969762,0.07151776,6.901327,30.910297,254011.08,4554.1353,100956.18,1121.9642,25918.62,22865.904,1.54E-08,1.91E-08
26.364557,70957.61,3704.4602,3484.0098,0.020707913,0.043659758,11.361596,123.696335,274159.22,3392.735,67692.02,2580.8215,35402.605,21909.96,1.72E-08,1.48E-08
9.937005,126766.734,7000.2124,2374.9524,0.017465634,0.09898592,4.548526,223.53326,287362.72,6960.584,152995.34,1368.1697,8107.3584,41460.082,8.99E-09,1.88E-08
30.716742,58979.17,3114.8367,1683.5017,0.088965245,0.071190834,5.952807,101.24229,333036.75,3203.8984,29383.65,1154.6866,24781.346,28313.227,1.81E-08,2.19E-08
24.153101,87680.72,4911.166,2972.9543,0.032859992,0.032144718,14.993762,60.535732,251338.52,4714.4,113554.85,2522.1743,62183.777,29322.123,1.52E-08,1.32E-08
8.7728615,75408.31,6027.8945,3355.1248,0.018010732,0.044300396,10.680139,49.0068,253122.4,5928.2236,94439.81,2541.1853,64033.13,19637.863,1.77E-08,1.32E-08
30.077616,90446.15,2626.0876,2605.153,0.028367884,0.029821157,19.478722,113.130905,113269.21,2707.274,129305.09,2255.5496,10297.883,38022.62,1.19E-08,1.26E-08
16.68945,107415.336,4887.6865,2620.3813,0.023442365,0.04697851,14.340599,207.45425,175551.1,4305.535,112917.41,1546.8561,74021.266,31943.383,1.10E-08,1.41E-08
8.589661,89654.445,3985.8784,2100.215,0.053234998,0.07505181,7.7559443,78.38203,286557.3,3671.666,118604.19,967.37866,48822.293,27197.133,1.53E-08,1.16E-08
49.81316,56673,2749.7644,2013.408,0.03579105,0.035045214,16.453665,31.19991,242018.75,2892.829,84603.56,2766.3628,12872.329,18445.41,1.95E-08,1.35E-08
6.9586115,80411.72,3607.0005,2194.9004,0.04797215,0.06424719,5.7831917,53.923363,95897.48,3599.997,102477.484,3854.0166,2675.0266,38736.52,1.23E-08,1.03E-08
19.217468,64255.676,3829.0752,4908.5903,0.12394779,0.05802372,9.109126,239.66391,144754.9,3294.8557,35896.18,3116.0935,93585.83,23760.525,1.74E-08,2.12E-08
22.339825,86816.96,2508.3516,3294.4097,0.024550632,0.051268436,8.448923,120.947,116998.586,2788.3774,74348.55,3738.1567,10160.201,35937.35,1.25E-08,1.46E-08
24.330616,79304.016,3870.0789,3441.371,0.015430612,0.03823416,12.057602,95.35099,197633,4212.115,124772,3441.1316,17258.248,21668.646,1.56E-08,1.36E-08
21.974714,98900.08,4679.1357,2315.1628,0.022402793,0.019473061,22.065592,150.10297,264885.25,4573.3506,131467.78,2098.6953,39126.465,36176.3,1.20E-08,1.76E-08
97.82418,108073.58,3181.4521,1595.2251,0.07192712,0.040934667,12.798705,199.91945,96678.65,3023.1462,145996.98,1284.614,27530.404,38164.85,1.12E-08,1.31E-08
20.769552,131007.58,3249.2695,4265.9956,0.030979095,0.040136166,14.40738,476.55338,266178.25,2921.661,142258.53,3397.595,20360.916,41436.367,9.95E-09,8.74E-09
31.907225,88901.45,5268.163,2081.595,0.16914748,0.055221763,7.2937846,43.75686,111860.79,4991.094,63958.973,2957.922,3606.4915,47750.715,1.09E-08,1.70E-08
27.189034,64990.47,5452.214,3367.3408,0.03370664,0.03562958,12.135682,70.996895,246532.69,5609.0806,93222.305,3203.385,7023.397,25557.947,1.74E-08,1.05E-08
17.839573,171946.45,3696.985,2464.055,0.027910024,0.056075096,9.201656,162.04544,95194.586,3733.1016,162834.61,2475.056,20545.85,75547.59,5.70E-09,1.42E-08
18.343666,173493.81,4189.5005,3095.2097,0.038900953,0.023510536,20.504082,194.18239,245954.28,3944.878,175210.75,2213.692,8715.005,85568.37,5.59E-09,1.04E-08
18.903372,55938.906,4248.2334,1995.7533,0.060886417,0.045723304,10.818674,57.34169,246714.95,3935.3225,46193.477,1389.2838,89011.65,20460.4,2.10E-08,1.41E-08
18.338322,66034.266,3801.6472,2520.1934,0.022503851,0.05197063,9.26767,121.48843,134284.8,3839.7458,89275.36,3371.9487,2304.634,25835.576,1.49E-08,8.55E-09
56.673046,104351.375,3671.5854,3051.172,0.04817974,0.069116466,8.449684,92.399414,166897.64,3377.3267,120749.016,2154.5144,65140.082,35254.566,1.19E-08,1.28E-08
31.546976,151739.61,9308.776,3103.1929,0.047620103,0.03694379,14.890916,179.63843,313793.16,8311.183,116958.42,2250.1719,16642.535,70036.555,7.11E-09,1.30E-08
13.415334,87332.06,5020.8315,2419.315,0.004330293,0.020607786,25.140928,108.07718,255256.83,4818.4453,84755.555,2966.2087,27667.902,32458.055,1.33E-08,1.30E-08
10.368089,63205.33,4726.8164,4081.4438,0.062363442,0.037951346,13.411166,68.28734,148309.25,5010.5713,77158.16,1432.4962,30293.53,19573.637,1.87E-08,1.24E-08
29.817432,81005.62,2964.1091,2605.0203,0.06810122,0.04778181,9.081694,250.67375,230835.92,2787.7192,71698.04,5500.25,11387.863,32492.121,1.30E-08,1.24E-08
16.290316,60236.277,4105.296,3251.4302,0.0181373,0.040725753,16.740019,511.42566,115489.375,4421.0923,73987.734,2094.141,43949.516,19498.295,1.83E-08,9.14E-09
20.543066,82487.75,5114.149,4421.0586,0.03945993,0.031814236,19.24057,77.77317,146175.02,4600.1035,61212.992,4038.4243,42370.36,32230.195,1.44E-08,1.99E-08
8.046278,130466.97,7481.089,2261.2732,0.02121389,0.07034981,5.8032365,287.4641,137316.23,6691.4575,88257.99,2339.116,28931.3,53732.44,7.91E-09,1.52E-08
11.916529,90200.56,6009.6587,3770.743,0.012293162,0.03536731,15.357938,107.82839,104501.75,5929.2583,66948.375,2204.21,34418.95,35387.92,1.26E-08,9.88E-09
36.75911,155714.14,2267.2925,3360.9785,0.08588263,0.06543137,8.7647915,89.62067,244924.12,2629.4883,206069.84,4162.7686,3497.3518,61849.797,6.66E-09,1.09E-08
21.517807,141248.69,4276.656,1916.5618,0.024406148,0.06027125,10.856153,163.2499,126841.11,4043.8813,86437.016,2436.9148,16435.455,65126.72,7.17E-09,1.20E-08
37.3713,110673.3,5050.597,2717.2883,0.00994517,0.04159445,12.099513,67.30791,88622.445,5330.5674,135154.98,12840.488,2708.249,63225.344,7.26E-09,1.35E-08
34.31292,102147.38,4240.6035,1275.399,0.07978987,0.05887617,9.917974,57.58149,247393.98,4183.0327,59551.312,2201.6394,9590.786,53636.86,1.01E-08,1.72E-08
28.978731,88065.54,2653.9775,1821.5958,0.017076986,0.029388295,16.088171,66.57201,182781.89,2405.675,80814.41,3148.0176,2328.2207,51741.594,1.08E-08,1.04E-08
26.743734,85255.984,5269.912,6503.0923,0.05515696,0.041070234,15.064972,80.76147,218762.3,5170.147,110128.98,7181.3994,13898.278,27760.17,1.52E-08,1.25E-08
40.29466,71842.46,3365.1675,2123.5488,0.09712807,0.065077946,7.6769958,277.27573,191604.19,3010.1855,69062.68,1151.2653,61241.137,25301.994,1.62E-08,1.28E-08
11.814667,91165.79,1601.9735,2686.758,0.033929978,0.042765882,15.085564,62.60601,78124.125,1437.6593,111710.055,2724.7188,18337.682,28195.744,1.45E-08,1.40E-08
19.873098,78461.836,4981.954,2541.411,0.052107703,0.061640266,8.160786,179.17262,349668.88,5012.4595,74030.3,1772.2272,21472.621,28443.076,1.56E-08,1.19E-08
18.850222,104940.375,2379.4937,4584.215,0.07375731,0.056844153,9.134647,48.80379,143173.28,2333.7014,94218.78,3895.1353,19642.023,38235.344,1.12E-08,1.47E-08
31.481277,123673.11,1876.2819,2168.4077,0.03388101,0.030319907,14.429848,133.9518,29349.373,2159.8735,215972.33,4895.916,2356.5142,67412.3,6.98E-09,1.27E-08
60.577286,72943.34,6201.4546,4823.88,0.097805284,0.04231356,11.856681,90.253296,322133.44,5471.178,78090.305,4188.7695,13735.664,21668.832,1.67E-08,9.93E-09
22.367266,75816.6,6528.8687,2439.5437,0.024116414,0.04832345,9.038813,84.1661,467856.9,6354.194,67888.49,1895.4708,16073.328,25843.215,1.63E-08,8.59E-09
14.658165,70345.21,6005.07,3959.7966,0.024932368,0.061569344,6.498568,66.01914,175725.16,6430.266,85001.14,4192.7144,11396.315,19836.82,1.70E-08,1.51E-08
11.694817,55818.79,2993.644,3181.2397,0.056907848,0.047477312,7.788097,66.460266,119136.195,2825.4478,124698.37,10654.34,3609.8882,19053.83,1.86E-08,1.17E-08
18.874163,90538.66,2433.984,3736.0007,0.06975418,0.08044662,6.2578034,62.407684,150447.95,2328.3206,101935.92,2005.6989,20596.875,29527.252,1.36E-08,7.81E-09
42.474224,94118.47,9519.245,4274.8574,0.043911174,0.048691485,11.622039,279.6576,172155.64,10151.165,73754.27,2878.1636,24039.53,46209.03,1.07E-08,1.81E-08
37.20046,68824.54,3698.8472,2989.721,0.10448171,0.049145848,9.33405,117.72322,141925.31,3621.001,93645.555,2697.8655,7048.9424,24036.615,1.65E-08,9.43E-09
22.133549,48384.176,5668.281,1380.3646,0.032057382,0.034668542,9.541198,57.5302,74090.98,6077.06,47274.176,2809.4983,1314.8107,19716.322,2.05E-08,1.56E-08
